airportid	name	city	country	iata	icao	lat	long	altitude	time	dst	tzdatabase	type	source
3502	Dallas Love Field	Dallas	United States	DAL	KDAL	32.847099	-96.851799	487	-6	A	America/Chicago	airport	OurAirports
3503	Butts AAF (Fort Carson) Air Field	Fort Carson	United States	FCS	KFCS	38.67839813	-104.7570038	5838	-7	A	America/Denver	airport	OurAirports
3504	Helena Regional Airport	Helena	United States	HLN	KHLN	46.60680008	-111.9830017	3877	-7	A	America/Denver	airport	OurAirports
3505	Miramar Marine Corps Air Station - Mitscher Field	Miramar	United States	NKX	KNKX	32.86840057	-117.1429977	477	-8	A	America/Los_Angeles	airport	OurAirports
3506	Luke Air Force Base	Phoenix	United States	LUF	KLUF	33.53499985	-112.3830032	1085	-7	A	America/Phoenix	airport	OurAirports
3507	Hurlburt Field	Mary Esther	United States	\N	KHRT	30.42779922	-86.68930054	38	-6	A	America/Chicago	airport	OurAirports
3508	Jack Northrop Field Hawthorne Municipal Airport	Hawthorne	United States	HHR	KHHR	33.922798	-118.334999	66	-8	A	America/Los_Angeles	airport	OurAirports
3509	Houlton International Airport	Houlton	United States	HUL	KHUL	46.12310028	-67.792099	489	-5	A	America/New_York	airport	OurAirports
3510	Vance Air Force Base	Enid	United States	END	KEND	36.33919907	-97.91649628	1307	-6	A	America/Chicago	airport	OurAirports
3511	Point Mugu Naval Air Station (Naval Base Ventura Co)	Point Mugu	United States	NTD	KNTD	34.12030029	-119.1210022	13	-8	A	America/Los_Angeles	airport	OurAirports
3512	Edwards Air Force Base	Edwards Afb	United States	EDW	KEDW	34.905399	-117.884003	2312	-8	A	America/Los_Angeles	airport	OurAirports
3513	Lake Charles Regional Airport	Lake Charles	United States	LCH	KLCH	30.12610054	-93.22329712	15	-6	A	America/Chicago	airport	OurAirports
3514	Ellison Onizuka Kona International At Keahole Airport	Kona	United States	KOA	PHKO	19.738783	-156.045603	47	-10	N	Pacific/Honolulu	airport	OurAirports
3515	Myrtle Beach International Airport	Myrtle Beach	United States	MYR	KMYR	33.67969894	-78.92829895	25	-5	A	America/New_York	airport	OurAirports
3516	Lemoore Naval Air Station (Reeves Field) Airport	Lemoore	United States	NLC	KNLC	36.33300018	-119.9520035	232	-8	A	America/Los_Angeles	airport	OurAirports
3517	Nantucket Memorial Airport	Nantucket	United States	ACK	KACK	41.25310135	-70.06020355	47	-5	A	America/New_York	airport	OurAirports
3518	Felker Army Air Field	Fort Eustis	United States	FAF	KFAF	37.13249969	-76.6088028	12	-5	A	America/New_York	airport	OurAirports
3519	Campbell AAF (Fort Campbell) Air Field	Hopkinsville	United States	HOP	KHOP	36.66859818	-87.49620056	573	-6	A	America/Chicago	airport	OurAirports
3520	Ronald Reagan Washington National Airport	Washington	United States	DCA	KDCA	38.8521	-77.037697	15	-5	A	America/New_York	airport	OurAirports
3521	Patuxent River Naval Air Station (Trapnell Field)	Patuxent River	United States	NHK	KNHK	38.285999	-76.411797	39	-5	A	America/New_York	airport	OurAirports
3522	Palacios Municipal Airport	Palacios	United States	PSX	KPSX	28.72750092	-96.25099945	14	-6	A	America/Chicago	airport	OurAirports
3523	Arkansas International Airport	Blytheville	United States	BYH	KBYH	35.96429825	-89.94400024	254	-6	A	America/Chicago	airport	OurAirports
3524	Atlantic City International Airport	Atlantic City	United States	ACY	KACY	39.45759964	-74.57720184	75	-5	A	America/New_York	airport	OurAirports
3525	Tinker Air Force Base	Oklahoma City	United States	TIK	KTIK	35.41469955	-97.38659668	1291	-6	A	America/Chicago	airport	OurAirports
3526	Elizabeth City Regional Airport & Coast Guard Air Station	Elizabeth City	United States	ECG	KECG	36.26060104	-76.17459869	12	-5	A	America/New_York	airport	OurAirports
3527	Pueblo Memorial Airport	Pueblo	United States	PUB	KPUB	38.28910065	-104.4970016	4726	-7	A	America/Denver	airport	OurAirports
3528	Northern Maine Regional Airport at Presque Isle	Presque Isle	United States	PQI	KPQI	46.68899918	-68.0447998	534	-5	A	America/New_York	airport	OurAirports
3530	Gray Army Air Field	Fort Lewis	United States	GRF	KGRF	47.07920074	-122.5810013	300	-8	A	America/Los_Angeles	airport	OurAirports
3531	Kodiak Airport	Kodiak	United States	ADQ	PADQ	57.75	-152.4940033	78	-9	A	America/Anchorage	airport	OurAirports
3532	Upolu Airport	Opolu	United States	UPP	PHUP	20.26530075	-155.8600006	96	-10	A	Pacific/Honolulu	airport	OurAirports
3533	Fort Lauderdale Hollywood International Airport	Fort Lauderdale	United States	FLL	KFLL	26.072599	-80.152702	9	-5	A	America/New_York	airport	OurAirports
3534	Muskogee-Davis Regional Airport	Muskogee	United States	\N	KMKO	35.656502	-95.366699	611	-6	A	America/Chicago	airport	OurAirports
3535	Falls International Airport	International Falls	United States	INL	KINL	48.56620026	-93.40309906	1185	-6	A	America/Chicago	airport	OurAirports
3536	Salt Lake City International Airport	Salt Lake City	United States	SLC	KSLC	40.78839874	-111.9779968	4227	-7	A	America/Denver	airport	OurAirports
3537	Childress Municipal Airport	Childress	United States	CDS	KCDS	34.43379974	-100.288002	1954	-6	A	America/Chicago	airport	OurAirports
3538	Keesler Air Force Base	Biloxi	United States	BIX	KBIX	30.41040039	-88.92440033	33	-6	A	America/Chicago	airport	OurAirports
3539	Lawson Army Air Field (Fort Benning)	Fort Benning	United States	LSF	KLSF	32.33729935	-84.99130249	232	-5	A	America/New_York	airport	OurAirports
3540	Kingsville Naval Air Station	Kingsville	United States	NQI	KNQI	27.50720024	-97.80970001	50	-6	A	America/Chicago	airport	OurAirports
3541	Marshall Army Air Field	Fort Riley	United States	FRI	KFRI	39.05530167	-96.76450348	1065	-6	A	America/Chicago	airport	OurAirports
3542	Harrisburg International Airport	Harrisburg	United States	MDT	KMDT	40.19350052	-76.76339722	310	-5	A	America/New_York	airport	OurAirports
3543	Lincoln Airport	Lincoln	United States	LNK	KLNK	40.85100174	-96.75920105	1219	-6	A	America/Chicago	airport	OurAirports
3544	Capital City Airport	Lansing	United States	LAN	KLAN	42.77870178	-84.58740234	861	-5	A	America/New_York	airport	OurAirports
3545	Waimea Kohala Airport	Kamuela	United States	MUE	PHMU	20.00130081	-155.6679993	2671	-10	A	Pacific/Honolulu	airport	OurAirports
3546	Massena International Richards Field	Massena	United States	MSS	KMSS	44.93579865	-74.84559631	215	-5	A	America/New_York	airport	OurAirports
3547	Hickory Regional Airport	Hickory	United States	HKY	KHKY	35.74110031	-81.38950348	1190	-5	A	America/New_York	airport	OurAirports
3548	Albert Whitted Airport	St. Petersburg	United States	SPG	KSPG	27.7651	-82.626999	7	-5	A	America/New_York	airport	OurAirports
3549	Page Field	Fort Myers	United States	FMY	KFMY	26.58659935	-81.86329651	17	-5	A	America/New_York	airport	OurAirports
3550	George Bush Intercontinental Houston Airport	Houston	United States	IAH	KIAH	29.9843998	-95.34140015	97	-6	A	America/Chicago	airport	OurAirports
3551	Millinocket Municipal Airport	Millinocket	United States	\N	KMLT	45.64780045	-68.68560028	408	-5	A	America/New_York	airport	OurAirports
3552	Joint Base Andrews	Camp Springs	United States	ADW	KADW	38.810799	-76.866997	280	-5	A	America/New_York	airport	OurAirports
3553	Smith Reynolds Airport	Winston-salem	United States	INT	KINT	36.13370132	-80.22200012	969	-5	A	America/New_York	airport	OurAirports
3554	Southern California Logistics Airport	Victorville	United States	VCV	KVCV	34.59749985	-117.3830032	2885	-8	A	America/Los_Angeles	airport	OurAirports
3555	Bob Sikes Airport	Crestview	United States	CEW	KCEW	30.77879906	-86.52210236	213	-6	A	America/Chicago	airport	OurAirports
3556	Wheeler Sack Army Air Field	Fort Drum	United States	\N	KGTB	44.05559921	-75.71949768	688	-5	A	America/New_York	airport	OurAirports
3557	St Clair County International Airport	Port Huron	United States	PHN	KPHN	42.9109993	-82.52890015	650	-5	A	America/New_York	airport	OurAirports
3558	Meadows Field	Bakersfield	United States	BFL	KBFL	35.43360138	-119.0569992	510	-8	A	America/Los_Angeles	airport	OurAirports
3559	El Paso International Airport	El Paso	United States	ELP	KELP	31.80719948	-106.3779984	3959	-7	A	America/Denver	airport	OurAirports
3560	Valley International Airport	Harlingen	United States	HRL	KHRL	26.22850037	-97.65440369	36	-6	A	America/Chicago	airport	OurAirports
3561	Columbia Metropolitan Airport	Columbia	United States	CAE	KCAE	33.93880081	-81.11949921	236	-5	A	America/New_York	airport	OurAirports
3562	Davis Monthan Air Force Base	Tucson	United States	DMA	KDMA	32.16650009	-110.8830032	2704	-7	A	America/Phoenix	airport	OurAirports
3563	Pensacola Naval Air Station/Forrest Sherman Field	Pensacola	United States	NPA	KNPA	30.35269928	-87.31860352	28	-6	A	America/Chicago	airport	OurAirports
